item_code,valuation_rate
F22-017,596.59
F22-059,949.68
NOVP400,810.88
NOVP800,1578.73
NUBEN01,949.68
f23-137,92.86
BOOSTBUY2,2434.66
NOVP400NSCF,737.01
NOVP800NSCF,1578.73
PI 01,7.59
UNG01,24.55
AKP001,13.39
NF22-141,10.71
NF22-142,17.86
ISO24,215.15
ISO32,24.36
LAG03,0
RC10G,300.83
ARTH01,38.26
NATZ02,0
LP01,25
OPLUS01,12.14
PRIMR01,15.71
I23-018,3187.48
ND02,130.1
ND03,130.1
ND04,118.43
ND05,118.43
NI25,59.89
NI50,129.28
NL01,207.11
NM25,63.44
NM50,118.14
NW50,57.14
NBD01,68.15
NBD02,125.09
NBD03,65.4
NBD04,94.39
NBD05,177.09
NBD06,118.43
NBD07,118.14
NBD08,161.56
NBD09,169.69
NBL01,240.32
NBL02,233.52
NBL03,211.16
NBL04,210.51
NBL05,275.48
NFC01,105.68
NFC02,109.95
NIV01,75.88
NIV05,68.15
NIV06,125.09
NIV08,124.64
NIV10,88.47
NIV11,137.18
NIV20,113.02
NIV21,39.87
NIV26,129.11
NIV28,120.98
NIV30,129.11
NIV32,108.79
NIV34,113
NIV35,113.43
NIV36,210.51
NIV38,420.82
NIV39,255.85
NIV40,113.87
NIV43,51.25
NIV44,88.48
NIV50,98.52
NIV55,178.12
NIV60,0
NIV61,0
NIVBW,129.28
NIVMB,118.14
NIVMD,218.11
NIVMW,169.64
NIW15,226.86
NMD01,130.1
NMD02,218.11
NMF01,194.53
NS125,399.62
NV001,96.59
NVB01,186.6
NDRC25,57.54
NDRC50,113.43
NDRI25,57.94
NER125,137.18
NERO25,65.4
NEWR50,118.43
NIV150,225
NIV250,186.6
NIVC01,108.29
NIVF01,225
NIVS02,118.14
NIVW01,364.51
NLCC01,113.02
NMFW01,194.53
NRCK25,57.47
NSPR25,58.57
NWI125,127.9
VIME01,116.41
VIME25,63.44
VIME50,123.19
NISP150,207.96
NIVBL01,239.45
NIVCB01,153.44
NIVCM03,153.44
NIVEW01,217.37
NIVEW02,190.71
NIVFM01,118.14
NIVFR06,59.89
NIVFR07,129.28
NIVIM01,300.75
NIVIM02,186.6
NIVML01,137.23
NIVPO01,83.92
NIVRA02,153.44
NIVSM01,427.31
NIVSM02,384.21
NIVSM03,486.29
NIVSP01,118.47
NIVSP02,86.04
NIVMIS01,189.49
NIVMIS02,96.14
NIVMIS03,189.49
NIVMIS04,96.14
nf23-274,6.49
nf23-275,6.49
nf24-144,367.28
SSMU,250
WCDB,3392.86
22318,1964.29
22395,803.57
22413,1071.43
22419,803.57
22517,696.43
22547,1.79
22567,89.29
22728,31.25
22736,232.14
HSSET,3392.86
TW004,3035.71
100157,446.43
100238,17.5
100340,31.25
100341,25.89
100573,446.43
100575,625
100576,446.43
100577,223.21
100603,714.29
100809,151.79
100821,2589.29
101811,357.14
101814,112.5
101815,123.21
101816,143.75
101817,194.64
101860,111.61
102624,446.43
102633,4017.86
102728,3750
103329,66.96
103477,0.4
103846,580.36
103905,625
BLAN01,80.36
PICUFF,410.71
1027281,1607.14
1031181,892.86
EARBL30,26.79
EARBL60,20.54
I22-016,535.71
I22-018,535.71
I22-027,1339.29
I22-052,107.14
I23-056,116.07
I23-071,392.86
O02858A,982.14
i24-019,669.64
OFCCR2032,39.19
INSTR00017,0
INSTR00164,2500
SPECI00011,0
SPECI00045,4017.86
SPECI000451,1964.29
0,508.93
DC,535.71
3RB,77.14
5ST,2401.56
ACU,111.61
AI1,133.44
AT4,1071.43
AVT,5178.57
CH3,27.32
CJY,32.59
CRB,116.43
DAT,97.01
FCP,18.66
LSP,357.14
MHH,160.71
P87,38.39
PDN,49.11
PT1,4.02
PT2,3.17
SC1,0
T79,54.46
T89,54.46
WBE,34.82
WBR,71.43
380D,352.05
3D01,0
A308,36.16
ADAB,4017.86
B602,160.71
BESH,0.89
BPRD,3.35
BRE1,98.21
BRE2,71.43
BT60,24.11
C21Y,5794.64
CB02,22.77
CB12,22.23
CB13,28.57
CB14,36.16
CB15,19.46
CBSS,36.43
CF42,1272.32
CZ01,1.79
DCAM,1535.71
DDR3,1428.57
DMAT,44.64
DR10,169.64
DR15,366.07
DXKS,428.57
EBSP,58.04
ECOB,4.11
EK01,401.79
EOAR,741.07
FD16,156.25
FL01,84.82
FL02,120.54
FM01,1611.61
GC01,18.3
GLUE,13.39
GM01,200.89
GT01,65.63
GT02,66.97
GT03,129.24
GT04,150.67
GT05,70.98
GT06,165.41
GT07,75
GT08,145.31
GT09,187.5
GT10,172.77
GT11,136.61
GT12,73.66
GT13,75
HDMI,580.36
IN58,32.59
IR20,62.5
JS02,11.16
KNAP,1250
LED6,84.82
LMPF,441.96
LOSD,490.18
LSDR,75000
LVPT,28.57
M133,28.57
M135,0
M136,0
MIM3,0
MM99,89.29
MSTP,59.82
MT01,8.19
NATA,34.82
NB01,9.38
NB02,10.27
NTBC,75.89
NTPH,24.55
NY44,4.39
PENE,10.71
PF11,267.86
PG15,45535.04
PISI,53.13
PL01,696.43
PO3M,76.79
PRP1,140.18
PTD2,53.57
PTD3,76.79
RB31,23.93
RG11,8.93
RG58,28.57
RJ11,6.25
RJ45,4.46
RSTM,55.36
S50R,441.96
S714,35.71
SACO,4642.86
SB-5,223.21
SB51,21.43
SBYM,0.29
SCON,132.14
SDNG,23.66
SFSH,3557.68
SK60,1427.68
SNDA,16.07
SPDR,68.75
SPGG,68.75
SPYL,68.75
ST50,117.86
TC07,34.38
TGGN,71.43
TM60,71.46
TRAY,53.57
TRSP,62.5
TSCR,98.21
VIVO,5802.68
VMCH,98.21
WC01,0
WD40,232.14
WS20,1964.29
XL01,8.48
1188N,586.61
137TH,0
22440,99.11
22530,0.09
22531,0
ADH01,178.35
AJ250,41.38
ALB50,25
AOC16,2812.5
AOC18,4330.36
ARM01,35.27
ARM02,42.14
ARM03,45.77
ATAMI,13.39
ATX01,1071.43
AV302,2633.93
B460M,3526.79
BAT26,855.36
BC101,4.84
BC802,2542.41
BCM01,14.29
BDOTP,0
BED01,803.35
BETA2,3985.71
BKEND,145.71
BKTHD,223.21
BP001,176.79
BPB01,2.5
BPBLK,3.35
BRPP1,41.47
BSN01,133.93
BSP02,357.14
BTT01,29.46
CARBP,5.73
CARGL,151.79
CAS18,40.18
CAS19,40.18
CAS20,40.18
CAS21,53.57
CAS22,40.18
CAS24,40.18
CAS26,40.18
CAS28,40.18
CAS30,40.18
CAS32,40.18
CAS34,40.18
CAT31,5.36
CBR02,23.35
CBR03,12.72
CBREF,16.07
CERCG,339.84
CHALK,33.21
CHS01,35.71
CHS03,32.14
CHS05,32.14
CHU01,7.48
CICAB,40.18
CIPAN,40.18
CLRED,55.36
CMEMO,178.57
CMW01,258.93
CUT05,445.54
CVEXM,1607.14
CVS01,892.86
DEL1L,135.98
DELTA,3821.43
DF120,214.29
DIBBR,40.63
DL12W,446.21
DP1KG,47.99
DP500,21.43
DRM01,81.97
DST18,32.37
DT32G,266.96
DX124,178.57
DX125,178.57
DX126,102.68
DX127,133.93
DX128,169.64
DX162,4910.71
DX163,89.29
DX164,133.93
DX166,2767.86
DX167,89.29
DX168,53.57
DX169,107.14
DX170,112.5
DX171,3125
DX172,108928.57
DX174,250
DX175,27.68
EBE10,20982.14
EBS41,19642.86
ECB01,5.27
EHK01,580.36
ELTAP,31.25
EML04,1031.25
ENB01,2.23
ENGI1,39.06
EPB01,13.39
EPOXY,541.07
EVGAL,410.71
EXL02,14.04
EXL03,170.76
EXL04,102.46
EXL05,84.82
FAT01,11.16
FBB01,4.29
FCB01,14.29
FCBLK,9.82
FCH01,125
FD001,0
FH001,25.45
FHG01,25.45
FHH01,285.71
FLG01,11.61
FLX03,10.71
FNAIL,58.93
FRB40,7008.93
FWC01,100.89
GCF01,89.29
GE30A,781.25
GIFTC,7.94
GKB01,200.89
GLW01,214.06
GRP01,8.93
GRP02,8.93
GRP03,8.93
GRP04,8.93
GRP05,12.05
GRP06,12.05
H310M,2857.14
HGF01,0
HIT01,178.57
HLP02,15.18
HSM03,84.82
HWT01,13.39
IMS02,0
INK01,89.29
INK02,254.46
INK04,513.39
INK05,267.86
INK06,267.86
INK07,267.86
INK09,348.21
INK11,348.21
INK13,348.21
INK15,348.21
INK88,622.32
INK98,766.96
INV10,267.86
IR20R,45.89
JYC01,20.09
K106D,375
KVS40,705.36
LAMI1,44.64
LAN2P,2857.14
LED40,0
LFS01,417.86
LHOOK,53.57
LHS02,16.29
LITES,428.57
LKK01,90.18
LP12W,428.57
M107E,0
M120E,0
M121E,0
M123E,0
M124E,0
M127E,0
M128E,0
M129E,0
M131E,0
M132E,0
M133E,0
M2016,0
MB981,142.86
MC101,89.29
MCI01,49.11
MDEXT,70.54
MET31,0.01
MG001,8.04
MIB03,37.28
MM991,142.86
MPD03,982.14
MTH01,383.93
MTR01,712.5
MTR03,446.43
MU100,89.29
MX120,290.18
MX12B,290.18
NCL01,8.93
NDELI,55.8
NVE01,34.38
NY300,75.89
OFC03,1.34
OFCAA,27.46
OFCGC,80.36
OFCRB,20.09
OFLBS,669.64
OL10X,1428.57
PAD01,892.86
PAD02,348.21
PAD03,504.46
PAD04,587.5
PAD05,478.57
PAD06,875
PAD07,274.46
PAD08,847.32
PAD09,1718.75
PALCE,4.16
PAW01,616.07
PBLUE,29.46
PGLUE,121.43
PH156,3348.21
PKT01,28.57
PL800,848.21
PLASM,29.46
PMRED,18.17
POM01,42.63
PRMBB,26.96
PTK01,140.63
Q9WDL,241.07
QUSUN,436.61
RBAND,12.68
RCOOK,1232.14
RE500,4.64
RECBK,85.71
RGBAA,669.64
RMC11,5616.07
RP327,4156.43
RPI4B,4106.92
SACHI,126.96
SAM24,6517.86
SB50L,669.64
SCAVG,151.79
SCIS4,5.63
SCIS5,7.86
SCIS6,25
SFSH3,2866.07
SGLUE,5.8
SINBO,303.57
SKPM2,33.91
SP-21,1250
SPDRY,21.43
SPINK,10.71
SPRED,8.66
SPS15,0
SRB01,7.14
SRB02,3.79
SS002,3839.29
SSMRE,66964.29
STJ01,50
STMPD,23.39
STP01,1026.79
STP5M,205.36
STPPR,41.79
STRTS,0
SWH05,67.86
SWH08,70.71
SWH10,84.29
TBXXL,56.7
TC101,11.16
TCL32,8105.36
TDBIG,80.36
TEP01,85
TLF01,790.18
TLTBR,26.03
TOS01,70531.25
TOS04,41959.82
TOS05,24995.54
TOS06,36602.68
TOS10,16513.39
TPL16,3080.36
TT600,3080.36
UMM01,446.21
VHT03,4017.86
WAL05,1123.21
WBINK,95.54
WBM01,44.64
WBM02,44.64
WBMKR,89.73
WCH01,31.25
WCMED,0.98
WDM01,169.64
WDM02,375
WEI01,2142.86
WIR08,129.46
WLKBM,714.29
WMC01,205.36
WSCAN,49.11
WSS01,9.67
YK405,2053.57
YK58T,1097.32
YT155,16.96
ZIP07,339.29
ZIPCK,303.57
02561A,223.21
100134,62.5
100280,242
100375,6696.43
100376,6964.29
100510,17857.14
100612,58.04
100909,0
100986,133.93
101055,253.57
101195,44.64
101812,232.14
101859,105
101874,0
102447,373.21
102467,40.18
102519,44.64
102538,0.58
102543,40.18
102563,111.61
102564,40.18
102573,40.18
102577,84821.43
102579,2.29
102588,40.18
102592,40.18
102595,40.18
102704,111.61
102705,111.61
102980,67.86
103033,53.57
103330,40.18
103481,980.36
103698,62.5
103710,160.71
103931,521.43
103956,53.57
103968,40.18
106624,40.18
121401,142.86
121808,0.76
250406,386.16
ACEN01,1.96
ACER18,4419.64
ACR128,5000
ADD001,2500
ADDM02,20.09
AMEP01,0
AMHK02,0
APC650,2410.71
ARCL01,8.93
ATAMIG,13.39
ATX750,758.93
AVR500,1427.68
BARC01,781.25
BBWD01,4419.64
BC799D,3857.14
BC799G,1719.64
BC802D,5142.86
BEAU01,26.87
BEAU03,55.4
BEAU04,106.25
BEAU05,106.25
BEAU06,106.25
BEAU07,60.72
BEAU08,83.48
BETA2B,3862.86
BFCR01,10.67
BLEN01,0
BOND01,165.18
BOND02,145.54
BOND03,151.79
BP20LO,158.04
BP20SH,133.93
BRAK01,625
BRJ240,1785.71
BRJ480,2857.14
BRO539,375
BSCT01,17.86
BSTS01,812.5
BUTANE,980.36
C2017L,43.75
C2017M,25
C2017S,11.61
C2018L,0
C2018M,0
C2018S,0
C2020L,46.43
C2020M,25.89
C2021L,46.43
C2021M,25.89
C2022L,46.43
C2022M,25.89
CALRIB,22.32
CARL02,4.02
CASC01,386.61
CASPAN,375
CBLONG,26.79
CE3500,100.45
CELO01,10.71
CELO02,31.25
CELO03,16.07
CF2380,98.21
CGON07,15625
CGON08,14508.93
CGON10,10044.64
CIR175,3301.79
CMBB01,258.93
CNDK01,98.21
CNDK02,34.82
COMP01,16.96
CONCLA,1.34
CONOUT,66.07
CORB01,642.86
CROD01,60.71
CRYS01,8.93
CTRA01,241.07
CTRA02,26.79
CUTBIG,11.16
DDTROL,1964.29
DE2017,40.18
DECOM5,12455.36
DIACUT,281.25
DISC 9,3035.71
DPEN01,14.29
DXMT01,84.82
DXMT02,129.46
DXP250,47.32
DYMO01,214.06
EKLL01,3392.86
EMPGAL,126.79
ENVS01,0.4
ENVS02,0.56
EOCS24,741.07
EPL120,5348.21
EPSC01,84.62
EPST82,9816.96
ETHA01,933.04
FAST02,0.59
FAST03,1.79
FAST04,0.54
FAUC02,801.56
FAUC04,1181.25
FAX216,56.79
FCRT01,7.14
FDAP02,0
FEBG01,1964.29
FGAS01,57.39
FIRS01,62.28
FOGM01,3303.57
FOGS02,1428.57
FOLD08,3.79
FOLD21,2.01
FOLD22,3.84
FOLD31,5.36
FOLD32,3.79
FUNN01,6.25
FUNN02,15.18
GBH410,3526.79
GENKBM,366.07
GMAP01,22.32
GSB550,3214.29
HANDTW,61.61
HBWATI,4.29
HDMI15,223.21
HGMX01,607.14
HNCS50,205.13
HP14BS,15169.64
HP2020,2677.68
HPSP01,80348.21
HSTR01,1767.86
HTTC02,72.54
I37100,6339.29
I38100,8303.57
I39100,8303.57
I57400,10089.29
I58400,11785.71
I59400,9821.43
IDCLIP,2.14
INK005,620.54
INK703,513.39
INTPAD,18.75
IPPP01,64.29
IPSINV,8659.82
JMLRED,2678.35
JMLSIL,2678.35
JP8108,949.11
KAPPA3,7612.86
KARA01,44.64
KARA02,44.64
KARA03,53.57
KARA04,44.64
LBSP01,146.43
LEDCOB,517.86
LEDGER,20.98
LIGT01,13.39
LIQH01,80.36
LTM221,534.82
M22016,0
MAGL01,69.15
MCRO24,4.02
MEDT01,0
MEGX01,13.39
MIKA01,25.11
MIKA02,23.3
MIOBAG,6607.14
MIOI25,79549.11
MOLFLE,8.04
MONH03,141.43
MONH10,98.57
MONH14,29.29
MONH19,100
MSB102,129.46
MSB103,129.46
MSB127,156.25
MSC114,156.25
MSC118,156.25
MSC120,156.25
MSC122,129.46
MSC125,129.46
MSC129,156.25
MSD115,156.25
MSH105,107.14
MSL106,129.46
MSM107,129.46
MSM110,129.46
MSM121,156.25
MSR128,156.25
MSS108,129.46
MSS109,129.46
MST111,129.46
MSU112,129.46
MSU124,129.46
MSV130,129.46
MX120B,343.75
NAIL01,7.14
NEWT01,137.5
NMNAIL,89.29
NTL500,353.57
OFCAAA,40.85
OFCAVR,1875
OFCH01,176.79
OFCSPJ,2.68
PALLET,133.93
PCLONG,48.21
PCR123,142.86
PCV101,6.7
PHCL01,0
PHIL15,2544.64
PHIL18,3348.21
PHKB01,223.21
PHMS01,223.21
PIPE03,591.07
PIPE05,56.96
PK910H,937.5
PKBR01,55.36
PL70MM,879.02
PLAB01,0
PLSC01,302.68
PMFR01,30.36
POS100,42.86
POS101,13.42
POS102,22.32
POS103,133.93
POS105,34.82
POS106,15.03
POS107,36.61
POSTER,116.07
PPIN01,13.84
PPRH01,334.82
PRTG01,10.71
PSHOSE,40.36
RAM8GB,2187.5
RBV300,49.11
RDD70S,9982.14
REALC2,4366.07
RLBL12,0.92
RLBL13,0.92
RLBL14,0.92
RLBL15,0.55
RLBL16,0.55
RLBL17,0.55
RLBL18,0.92
RLBL19,0.92
RLBL20,0.92
RLBL21,0.92
RLBL22,0.55
RLBL23,0.55
RLBL24,0.55
RLBL25,0.55
RULE01,8.93
RULE02,13.93
SB1015,85.71
SBAS01,178.57
SCICAT,40.18
SCOG01,9.82
SCRN01,37.05
SGLU01,5.8
SHAO50,184.82
SILL01,66.96
SIMC01,43.75
SNAH01,42.86
SNBH01,12.5
SPA401,2.4
SPCI01,218.75
SPDB01,68.75
SPIB01,68.75
SRB4V4,356.92
SSD512,2589.29
SSMR01,714.29
ST2850,75.89
STAT01,13.39
STB003,2308.93
STBX01,80
STDH01,25.45
STKR03,5.74
STND01,28.13
STPD01,34.82
STPD02,28.57
STPW10,9.38
STPW35,50
STRFLM,321.43
STTM01,0
SUNF01,84.82
SURN01,133.04
SWF18B,1026.79
TAGG01,142.86
TAGG02,116.07
TARP01,82.59
TARP02,20.09
TARP03,66.96
TARP10,361.61
TF-500,744.64
TG3438,446.43
THHN10,35.46
TSHA01,83.04
TYRI01,29.64
UNIF07,290.18
UNIF08,535.71
UNIF10,383.93
UNIF11,383.93
UNIF12,383.93
UNIF13,383.93
UNIF14,383.93
UNIF15,383.93
UNIF16,383.93
UNIF17,383.93
UNIF18,383.93
UNIF19,214.29
UNIQ03,56.19
UPSB01,6696.43
UPSB02,10089.29
UT363S,2516.96
UVCHFS,5357.14
VAN24V,107.14
VAPO01,93.75
VMCOLD,17857.14
WELDED,1910.71
WHG008,66.74
WHRACK,3551914.29
WIND10,1339.29
WRP002,17.86
YK8030,5357.14
YK8032,3839.29
ZILK01,80.36
ZILK02,133.93
ZILK03,375
ZILK04,580.36
ZIMS01,32.29
ZIP6X4,84.82
1013507,0
2GFLUSH,133.93
36RULER,94.73
A4T710G,799.11
AERO300,2142.86
AMBER02,11.7
ARCFORM,1.46
ASUS310,2857.14
AVR5000,9713.39
AWP1500,4419.64
BINCL01,14.29
BONUS01,104.46
BRFAU01,133.93
BRO535C,375
BRO535M,375
BRO535Y,375
BSPCSET,803.35
BSWITCH,160.71
CA88801,125
CA88802,66.96
CABLE06,178.57
CABLE10,167.86
CALCU03,325
CHLRPCK,3.35
CLADO02,4.76
CLAWHAM,205.36
COFTA-R,116.96
COFTA-S,266.96
CONOUT2,111.61
CONOUT3,260.71
CSREW01,6.47
DBC2017,40.18
DBT2017,40.18
DISC 12,232.14
DISC 13,3035.71
DK22205,888.39
DK22210,620.54
EARPLUG,25
EPOXY01,491.07
ES8535T,6428.57
EVAWGIB,843.65
F23-002,1946.43
F23-030,2183.24
F24-165,9.78
FANBELT,205.36
FB05BLK,8.84
FBTT001,491.07
FCSTL08,9.55
FLASH01,89.29
FWD1021,4196.43
FWD1031,5176.79
GIGH110,2767.86
HANDDRY,1785.71
HPTC35A,2946.43
I23-041,8924.11
I23-057,178.57
I310100,6562.5
I510400,9241.07
INDSPEN,53.35
INK678B,455.36
INK678C,482.14
INK680B,455.36
INK680C,455.36
INK682B,464.29
INK682C,464.29
INK745B,712.5
INK746C,1026.79
INK790B,325
INK790C,298.21
INK790M,298.21
INK790Y,298.21
IPBS036,1158.29
JC55-05,59.82
JOURNAL,20.98
KNGS4GB,1294.64
KNGS8GB,2187.5
KNSPR01,1160.71
LAMMA01,2800.71
LATPF03,3.57
LATPF03,3.57
LESPL02,26.79
LITE S1,428.57
LLRC15W,508.93
LQ300II,168.75
M22-233,421.21
MASKT04,12.95
MASKT05,0
MS-20UC,373.57
MULTI01,0
MURIA01,62.77
NEWSP01,80.89
NVBW001,92.54
OFCCOUP,21.65
OFCCW01,491.07
OFCFBOX,286.03
OFCFORK,13.39
OFCHOSE,35.71
OFCLOOM,0
OFCMC12,445.54
OFCPARA,128.75
OFCPUSH,0
OFCRAIN,267.86
OFCRCTC,17.86
OFCSW1G,78.57
OFCTHHN,43.75
OFCTHWN,83.93
OFCTUKS,31.25
OFCWPPL,125
OMLED01,1338.39
OOOIC81,40.18
ORBIT18,1294.64
PADGL01,515.98
PAINT01,31.52
PAINT02,354.38
PATRY03,250.54
PCLIPSM,8.93
PILOT07,41.07
PMBLACK,26.47
POWER01,5425.89
PPAIL10,125
PPAIL24,58.04
PPSHORT,20.89
PS20AMP,875
PULLBOX,689.29
PUSHC02,1473.21
PVCMOLD,60.71
PWCTIRE,0
RAPKB01,245.54
RAPMS01,245.54
REALC11,5616.07
REALC12,5348.21
REALC15,6241.07
RECTENT,6875
RES1730,87.72
RIVET01,330.36
RULER01,2.19
SAMFR01,15709.82
SANCF01,9693.04
SANDM01,41.96
SCISS02,34.6
SCR1500,4598.21
SCSSR12,758.93
SEAP4TB,4857.14
SG1008D,1758.93
SHIRT01,116.07
SOUPLAD,0
SSLAM75,0.89
STPLR10,33.04
STREP01,0
SUC0903,41612.05
SUC0904,26910.71
SUPEN01,0
TELWIRE,18.75
THW50MM,2.4
TIEUPHS,266.96
TOSH1TB,2187.5
TPL470T,2857.14
TRAPO01,2.23
VL249HE,7589.29
WHTSCRN,401.79
f23-128,31.81
f24-001,253.17
f24-008,72.32
f24-026,73.62
f24-027,73.62
f24-028,73.62
f24-029,73.62
f24-030,31.88
f24-031,31.88
f24-032,40.79
f24-033,40.22
f24-034,16.61
f24-035,79.69
f24-036,42.69
f24-037,37.19
f24-038,37.19
f24-039,44.78
f24-040,44.78
f24-043,72.32
f24-065,19.09
f24-066,18.08
f24-066,19.09
f24-067,20.85
f24-068,10.04
f24-086,19.09
f24-087,20.85
f24-090,52.37
f24-091,52.37
f24-092,47.81
f24-093,47.81
f24-094,47.81
f24-095,174.56
f24-096,83.48
f24-097,72.1
f24-100,3.21
f24-101,11.15
f24-103,5.14
f24-104,11.15
f24-105,11.15
f24-106,22.31
f24-107,22.31
f24-108,10.28
f24-109,22.31
f24-110,53.78
f24-111,53.78
f24-112,3.21
f24-115,456.61
f24-120,2686.6
f24-141,72.32
f24-158,4.38
f24-159,4.38
f24-160,9.78
f24-161,49.11
f24-162,51.79
f24-163,4.38
f24-164,9.78
f24-166,22.32
f24-167,20.09
f24-168,22.32
f24-169,13.62
f24-170,22.32
f24-171,24.78
f24-172,24.78
f24-191,58.04
f24-192,60.71
f24-219,40.18
f24-220,45.31
f24-221,42.63
f24-241,31.25
i24-004,535.71
m24-190,56.66
m24-191,63.49
10097594,53.35
3MDSIDED,104.29
AIRCHUCK,0
ARCHERC6,3080.36
BDIODE01,428.57
BPBLKQ01,3.35
CAL2019L,46.43
CAL2019M,25.89
CBREFILL,1.29
CW12X300,446.43
DCP-T310,7584.82
DONGAB01,16.07
DOORKNOB,691.07
EPSM1100,6781.25
EXFOLDER,10.27
EXITSIGN,758.93
FATMAX01,0
FEREFILL,714.29
FUSOFE84,1625000
HELLA24V,31.25
HISTAB02,37.5
IPSINV02,15625
KINGS120,1607.14
KINGS240,2187.5
L3110INK,1053.57
L3210003,9375
LLRC60SM,400.89
MDTCTR01,0
MOPSQUEE,1964.29
NF22-006,15260.71
NF22-232,231.25
NF22-275,2589.29
NF23-001,21.2
NF23-002,29.69
NF23-003,25.45
NF23-004,42.41
NF23-008,2232.14
NF23-087,148.66
NF23-088,148.66
NF23-089,92.41
NF23-090,159.11
NF23-091,159.11
NF23-092,143.84
NF23-093,159.91
NF23-094,70.88
NF23-095,63.64
NF23-145,2660.71
NF23-213,62.5
OFCBASIN,285.71
OFCBOOTS,160.71
OFCBOT1L,80.36
OFCCHALK,48.21
OFCFOLGR,6.25
OFCGEN01,205.36
OFCGEN02,80.36
OFCGEN03,107.14
OFCLOC01,4066.47
OFCLOC02,2710.98
OFCLOC03,5421.96
OFCPANEL,2830.36
OFCPLATE,53.57
OFCRXBAS,0
OFCSPOON,13.39
OFCTABLE,2852.68
OFCTEL01,602.05
PATRAY02,171.61
PCLIPBIG,16.96
PLIERS01,201.79
PLSTCJAR,84.82
POSTER01,22.32
PPRBAG01,0.24
PPRCUT01,533.93
PROXM58W,2231.25
PWPSU750,3750
RAMST240,1473.21
RAMST512,3214.29
RBBRTAPE,98.21
REFMYGEL,12.63
ROYAL#12,0
SANDOL02,66.96
SCREWD01,0
SFFKD164,802.68
SG1024DE,5312.5
SNDPAPER,107.14
SPLPAPER,16.79
SPM1003P,43937.5
SSHARP01,1.12
SSLAMI01,3656.07
SSLAMI02,844.64
SSLAMI03,0.87
SSLAMI04,0.72
STPMATTE,2.4
SUPPNO01,5.8
TENTCARD,17.86
TEREYE01,17.86
TEREYE02,13.39
TGSSD250,2187.5
TIEUPHSP,177.68
TLER6120,14732.14
TOSHI1TB,2187.5
TVTU7000,24270.54
W9018BSP,7562.5
WTBF888S,579.46
nf23-234,321.43
nf23-238,1464.29
nf23-266,64.29
nf23-267,64.29
nf23-268,20.71
nf23-269,20.71
nf23-270,112.86
nf23-271,112.86
nf23-276,137.14
nf23-277,122.86
nf23-278,122.86
nf23-279,42.14
nf23-280,42.14
nf23-281,135
nf23-282,55.71
nf23-283,55.71
nf24-151,23.62
nf24-152,4.29
nf24-153,4.67
nf24-183,111.61
ACUFJDZ01,7125
ADJWRENCH,293.75
ASAHIOR18,3758.93
BBLWRAP01,2232.14
BURGLAR01,23965
BURGLAR02,22885
CEMENT400,128.84
CERLOOM01,26.79
CHOPBOARD,142.86
COFTA-STL,301.79
COFTA-TBL,1004.46
COLLINS01,8504.46
COMPTABLE,2611.61
COUPLER01,0
COUPLER02,0
ENVEXPAND,55.36
EXBRACKET,89.29
FILDVDR01,24.11
GPBATT23A,40.18
HPPAV1063,58026.79
HUAWEIY6P,5348.21
NRB8513AS,14552.68
NRBQ241VS,16874.11
OCPCDDR48,2187.5
OFC22-003,25597.14
OFC22-004,25885
OFC22-005,27235
OFC22-006,23695
OFC22-007,26695
OFC22-010,339.29
OFC22-011,27232.14
OFC22-012,3973.21
OFC22-019,4419.64
OFC22-020,78.57
OFC22-049,46.43
OFC22-090,40.18
OFC22-098,98.21
OFC22-128,30.36
OFC22-129,56.25
OFC22-133,321.43
OFC22-134,75.89
OFC22-136,53.57
OFC22-151,40.18
OFC23-014,1964.29
OFC23-017,53.57
OFC23-018,53.57
OFC23-042,53.57
OFC23-044,401.79
OFC23-045,401.79
OFC23-048,401.79
OFC23-049,401.79
OFC23-050,401.79
OFC23-051,32178.57
OFC23-063,53.57
OFC23-064,11.61
OFC23-071,53.57
OFC23-078,111.61
OFC23-080,98.21
OFC23-081,598.21
OFC23-082,611.61
OFC23-095,534.82
OFC23-097,53.57
OFC23-111,43.75
OFC23-112,43.75
OFC24-007,1204.46
OFC24-058,68568.75
OFCBIOCOC,0
OFCBOND05,111.61
OFCENVE01,43.3
OFCEXFILE,200.36
OFCFRYLAD,107.14
OFCFRYPAN,214.29
OFCHANGER,5.58
OFCHELMET,1694.64
OFCMCLAMP,7.14
OFCNOZZLE,132.59
OFCPARA01,120.54
OFCPBRUSH,85.71
OFCPUSH01,236.61
OFCQCARDS,0
OFCRPPR02,0
OFCRPPR04,48.1
OFCRPPR05,61.55
OFCRPPR06,66.82
OFCRPPR10,91.07
OFCRPPR12,100.67
OFCRPPR14,14.29
OFCRPPR25,171.61
OFCTTSRED,4.46
OFCWRENCH,150.67
OFFICEPRO,106.07
ORBIT1803,1294.64
OUTLETSF2,71.43
PADLOCK05,1241.07
PILMARK01,30.36
PLSTCOVER,11.43
QCKDRYPNT,165.18
RCCAMEL01,750
RYLCORD14,81.7
SAFEVAULT,8343.75
SAMSSD250,3080.36
STAPLECON,49.11
STB003G02,2308.93
STNLSHOOK,4.02
STPLRLION,254.46
TPLINK100,2232.14
VINYLHOSE,16.07
WF16CAMEL,1125
nylonrope,8.93
ADVENVELOP,54.96
ALCHLDES01,2991.07
APRONCLOTH,84.82
AUTOWIRE02,89.29
BREAKER20A,196.43
CELLOQCK01,3.57
COFTA-BNCH,2966.96
